install_id,industry,size_band,country,climate,dust_level,shift_pattern,family,grade,cooling,ip_rating,duty_cycle_pct,channel,region,message_angle,landing_page,device,commissioning,service_plan,support_tier,had_thermal_fault,slow_first_response,ticket_count,feedback_score,order_value,installed_on,churned,reordered
I01899,food,small,AE,hot,high,3-shift,Lifter,consumer,active,IP65,35,distributor-ME,middle-east,uptime,/pricing,desktop,self,premium,pooled,false,true,2,3,4500,2025-07-17,true,false
I01900,logistics,mid,PL,temperate,medium,2-shift,Hoist,consumer,passive,IP54,35,referral,iberia,price,/products,tablet,self,standard,dedicated,false,false,0,,22500,2025-03-22,false,true
I01901,mining,mid,SA,hot,high,1-shift,Conveyor,industrial,active,IP65,90,search,dach,service,/products,tablet,guided,none,dedicated,false,false,0,,27100,2024-05-03,false,true
I01902,food,mid,PL,hot,high,1-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,self,standard,dedicated,false,false,0,,81000,2024-05-08,false,true
I01903,food,large,MA,hot,high,3-shift,Compactor,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,none,pooled,true,false,1,2,53200,2024-08-11,false,true
I01904,food,small,NO,temperate,high,1-shift,Hoist,industrial,liquid,IP66,90,referral,nordics,uptime,/contact,desktop,on-site,none,dedicated,false,false,0,,132750,2024-05-30,false,true
I01905,food,small,DE,hot,high,3-shift,Compactor,consumer,passive,IP66,35,paid-social,nordics,service,/spec-sheets,desktop,on-site,premium,pooled,true,true,4,2,12900,2024-04-24,true,false
I01906,food,small,FI,temperate,low,3-shift,Hoist,consumer,active,IP66,35,paid-social,dach,service,/case-studies,mobile,guided,standard,dedicated,false,false,0,,3850,2025-03-13,true,false
I01907,construction,mid,FI,temperate,medium,2-shift,Lifter,consumer,passive,IP54,35,trade-fair,dach,uptime,/pricing,mobile,on-site,premium,pooled,true,true,2,,4100,2024-05-07,false,true
I01908,mining,large,DE,hot,medium,2-shift,Sorter,consumer,passive,IP66,35,search,benelux,durability,/pricing,desktop,guided,standard,dedicated,true,false,3,3,7600,2024-02-27,false,true
I01909,logistics,mid,FI,temperate,low,2-shift,Conveyor,consumer,active,IP54,35,referral,nordics,uptime,/products,desktop,guided,none,dedicated,false,false,1,,4100,2024-06-01,false,true
I01910,construction,large,SA,temperate,low,1-shift,Compactor,pro,liquid,IP54,65,search,dach,service,/case-studies,mobile,guided,standard,dedicated,false,false,1,5,11600,2025-05-03,false,true
I01911,mining,small,DE,temperate,medium,3-shift,Compactor,industrial,active,IP66,90,search,nordics,durability,/spec-sheets,tablet,guided,standard,dedicated,false,false,2,,26600,2024-11-05,false,true
I01912,logistics,small,AE,hot,medium,3-shift,Hoist,pro,active,IP65,65,referral,middle-east,service,/pricing,tablet,guided,none,dedicated,false,false,0,5,23600,2024-03-09,false,true
I01913,logistics,large,SE,temperate,medium,2-shift,Compactor,consumer,active,IP54,35,paid-social,iberia,service,/products,desktop,on-site,standard,pooled,false,false,0,4,4500,2024-06-14,false,true
I01914,logistics,small,NO,temperate,medium,1-shift,Compactor,industrial,active,IP66,90,referral,iberia,price,/contact,mobile,guided,standard,dedicated,false,false,1,3,133000,2024-04-04,false,true
I01915,logistics,mid,FI,arctic,high,3-shift,Conveyor,industrial,liquid,IP54,90,paid-social,middle-east,durability,/products,desktop,on-site,standard,dedicated,false,false,0,,54300,2024-06-06,true,false
I01916,food,small,NO,temperate,medium,3-shift,Sorter,industrial,active,IP54,90,trade-fair,iberia,durability,/products,mobile,guided,none,dedicated,false,false,0,,27100,2024-12-20,false,true
I01917,food,small,PL,temperate,high,2-shift,Loader,pro,passive,IP65,65,trade-fair,nordics,service,/pricing,desktop,guided,standard,dedicated,false,false,0,,33600,2024-03-05,false,true
I01918,construction,small,MA,hot,low,1-shift,Hoist,consumer,active,IP66,35,trade-fair,middle-east,uptime,/products,mobile,guided,premium,dedicated,false,false,2,,11550,2025-01-03,false,true
I01919,construction,small,AE,temperate,high,2-shift,Conveyor,industrial,active,IP65,90,paid-social,dach,service,/spec-sheets,mobile,on-site,standard,pooled,false,false,1,,135500,2025-08-13,false,true
I01920,food,large,SA,hot,high,2-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,none,dedicated,false,false,1,,27000,2024-10-08,false,true
I01921,mining,small,SE,temperate,medium,3-shift,Hoist,industrial,active,IP66,90,trade-fair,benelux,price,/contact,mobile,on-site,premium,dedicated,false,false,0,,79200,2024-07-19,false,true
I01922,mining,small,ES,hot,medium,2-shift,Compactor,industrial,liquid,IP66,90,referral,dach,uptime,/case-studies,desktop,on-site,none,pooled,false,false,0,5,26550,2025-06-10,false,true
I01923,logistics,large,MA,temperate,medium,1-shift,Loader,consumer,active,IP66,35,referral,dach,uptime,/case-studies,desktop,on-site,standard,dedicated,false,false,0,,8200,2025-04-15,false,true
I01924,food,small,DE,temperate,low,1-shift,Lifter,industrial,liquid,IP66,90,referral,dach,uptime,/case-studies,desktop,self,none,pooled,true,false,1,2,27000,2024-07-01,false,true
I01925,mining,mid,DE,hot,medium,2-shift,Loader,consumer,passive,IP66,35,trade-fair,dach,uptime,/pricing,desktop,self,standard,pooled,true,true,3,,4250,2024-04-10,false,true
I01926,construction,small,AE,temperate,medium,1-shift,Loader,pro,passive,IP65,65,trade-fair,nordics,service,/contact,mobile,guided,premium,pooled,false,false,0,5,11200,2025-04-28,true,false
I01927,logistics,mid,AE,hot,low,1-shift,Loader,industrial,liquid,IP65,90,distributor-ME,middle-east,uptime,/contact,desktop,guided,none,dedicated,false,false,1,4,26850,2025-03-05,false,true
I01928,mining,large,ES,hot,medium,2-shift,Hoist,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,none,pooled,true,false,1,,79200,2025-03-26,false,true
I01929,food,small,ES,temperate,high,3-shift,Sorter,industrial,liquid,IP54,90,search,middle-east,uptime,/case-studies,mobile,on-site,standard,dedicated,false,false,0,4,27150,2024-04-01,false,true
I01930,mining,small,SE,temperate,low,3-shift,Hoist,industrial,active,IP66,90,trade-fair,iberia,durability,/contact,desktop,self,standard,dedicated,false,false,0,,132000,2024-08-19,false,true
I01931,mining,large,SA,hot,medium,2-shift,Sorter,pro,liquid,IP66,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,self,none,pooled,false,false,0,,11600,2025-02-07,false,true
I01932,food,small,FI,temperate,medium,1-shift,Compactor,consumer,passive,IP66,35,search,dach,service,/contact,desktop,guided,none,dedicated,false,false,0,5,4300,2024-11-06,false,true
I01933,food,mid,AE,hot,medium,3-shift,Hoist,pro,active,IP65,65,referral,dach,uptime,/products,mobile,self,none,dedicated,false,false,0,4,23600,2024-08-03,false,true
I01934,mining,large,AE,hot,medium,2-shift,Lifter,consumer,active,IP65,35,search,iberia,service,/case-studies,desktop,on-site,premium,pooled,false,false,0,,22500,2025-04-30,false,true
I01935,logistics,large,AE,temperate,medium,2-shift,Lifter,industrial,active,IP66,90,paid-social,iberia,service,/spec-sheets,desktop,on-site,premium,dedicated,false,false,1,,79800,2024-06-24,false,true
I01936,logistics,large,SE,temperate,high,3-shift,Loader,pro,passive,IP65,65,paid-social,middle-east,durability,/spec-sheets,desktop,guided,none,pooled,false,true,1,,11200,2024-04-10,false,true
I01937,construction,mid,DE,temperate,low,3-shift,Compactor,consumer,passive,IP66,35,trade-fair,iberia,durability,/pricing,desktop,guided,none,pooled,false,true,1,,8600,2024-11-28,false,true
I01938,food,small,FI,arctic,low,1-shift,Compactor,industrial,active,IP66,90,referral,nordics,uptime,/case-studies,mobile,guided,standard,dedicated,false,false,0,4,26600,2024-07-10,false,true
I01939,construction,mid,DE,hot,medium,2-shift,Sorter,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,standard,pooled,true,true,1,,3800,2024-07-22,true,false
I01940,mining,small,MA,hot,medium,3-shift,Hoist,pro,passive,IP66,65,referral,dach,uptime,/case-studies,desktop,on-site,standard,pooled,true,true,3,,23500,2024-09-06,false,true
I01941,construction,small,MA,hot,high,2-shift,Sorter,industrial,liquid,IP54,90,search,nordics,durability,/contact,mobile,self,premium,dedicated,false,false,0,5,27150,2025-03-22,false,true
I01942,construction,small,MA,hot,high,2-shift,Loader,pro,liquid,IP54,65,referral,iberia,price,/case-studies,mobile,guided,premium,dedicated,false,false,2,4,35550,2025-06-28,true,false
I01943,food,mid,MA,hot,low,3-shift,Hoist,pro,active,IP65,65,referral,dach,uptime,/contact,mobile,self,standard,dedicated,true,false,2,5,23600,2025-07-22,false,true
I01944,food,small,NO,temperate,low,1-shift,Hoist,industrial,active,IP66,90,paid-social,dach,service,/products,desktop,guided,premium,dedicated,false,false,0,,52800,2025-06-25,false,true
I01945,logistics,mid,PL,temperate,low,1-shift,Sorter,industrial,liquid,IP54,90,referral,iberia,price,/case-studies,mobile,guided,standard,pooled,false,false,0,,81450,2025-04-19,false,true
I01946,food,small,FI,arctic,medium,2-shift,Loader,industrial,liquid,IP65,90,search,nordics,durability,/spec-sheets,desktop,on-site,standard,pooled,false,false,0,5,26850,2025-04-24,false,true
I01947,food,small,MA,hot,medium,3-shift,Lifter,consumer,active,IP65,35,distributor-ME,middle-east,uptime,/products,desktop,self,premium,pooled,false,false,1,,9000,2024-09-27,false,true
I01948,logistics,small,SA,hot,high,2-shift,Conveyor,industrial,active,IP65,90,distributor-ME,middle-east,uptime,/case-studies,mobile,guided,standard,pooled,false,true,1,,27100,2024-03-23,false,true
I01949,mining,mid,DE,hot,low,1-shift,Compactor,consumer,passive,IP66,35,referral,iberia,price,/case-studies,mobile,self,none,dedicated,true,false,2,,21500,2024-09-10,true,false
I01950,food,mid,AE,hot,high,1-shift,Conveyor,pro,passive,IP66,65,paid-social,middle-east,durability,/pricing,mobile,guided,premium,dedicated,true,false,4,,11600,2024-04-17,false,true
I01951,mining,mid,DE,temperate,medium,2-shift,Loader,industrial,liquid,IP65,90,paid-social,iberia,service,/pricing,desktop,guided,none,pooled,false,false,0,5,26850,2024-06-14,false,true
I01952,mining,small,AE,hot,medium,3-shift,Lifter,pro,active,IP65,65,trade-fair,iberia,durability,/spec-sheets,desktop,on-site,none,pooled,false,false,0,5,11600,2025-07-03,false,true
I01953,construction,mid,MA,hot,medium,1-shift,Compactor,industrial,liquid,IP66,90,search,middle-east,uptime,/spec-sheets,desktop,self,none,dedicated,false,false,1,5,26550,2025-08-05,false,true
I01954,food,large,AE,hot,medium,2-shift,Sorter,pro,active,IP65,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,standard,pooled,false,true,2,,23000,2024-10-04,false,true
I01955,logistics,mid,AE,hot,low,1-shift,Hoist,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,standard,dedicated,false,false,1,,52800,2024-08-28,false,true
I01956,logistics,mid,ES,arctic,high,1-shift,Loader,industrial,liquid,IP65,90,search,nordics,durability,/products,mobile,guided,premium,dedicated,true,false,2,,26850,2024-09-06,false,true
I01957,mining,small,SE,temperate,high,2-shift,Sorter,pro,active,IP65,65,trade-fair,middle-east,uptime,/contact,mobile,self,premium,pooled,true,true,1,,11500,2025-02-25,true,false
I01958,mining,small,MA,hot,medium,3-shift,Compactor,industrial,liquid,IP66,90,referral,iberia,price,/contact,desktop,guided,standard,dedicated,false,false,1,,53100,2024-05-07,false,true
I01959,construction,mid,ES,hot,low,1-shift,Loader,industrial,liquid,IP65,90,referral,benelux,price,/spec-sheets,tablet,self,standard,dedicated,false,false,0,5,53700,2025-07-03,false,true
I01960,mining,large,SA,hot,medium,2-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/case-studies,tablet,self,premium,pooled,true,true,3,5,4100,2024-07-17,false,true
I01961,logistics,small,MA,temperate,medium,2-shift,Hoist,consumer,passive,IP54,35,trade-fair,middle-east,uptime,/pricing,desktop,on-site,standard,pooled,false,false,1,,9000,2025-01-04,false,true
I01962,food,small,FI,arctic,medium,2-shift,Sorter,consumer,passive,IP66,35,trade-fair,dach,uptime,/pricing,desktop,self,none,pooled,false,false,0,,3800,2024-10-29,false,true
I01963,construction,mid,DE,temperate,medium,3-shift,Conveyor,pro,passive,IP66,65,trade-fair,middle-east,uptime,/products,mobile,guided,premium,pooled,false,true,1,,11600,2025-05-17,false,true
I01964,logistics,mid,SA,hot,low,2-shift,Lifter,industrial,active,IP66,90,search,dach,service,/pricing,desktop,self,none,dedicated,false,false,1,1,26600,2024-04-23,false,true
I01965,mining,small,ES,hot,medium,1-shift,Lifter,industrial,liquid,IP66,90,paid-social,middle-east,durability,/spec-sheets,desktop,self,standard,dedicated,false,false,0,,54000,2025-05-19,false,true
I01966,logistics,large,MA,hot,low,1-shift,Compactor,pro,passive,IP54,65,distributor-ME,middle-east,uptime,/pricing,desktop,guided,none,dedicated,true,false,3,1,22600,2025-03-26,false,true
I01967,food,small,AE,temperate,medium,3-shift,Lifter,pro,passive,IP65,65,paid-social,dach,service,/products,desktop,self,premium,pooled,false,true,1,,11750,2024-08-19,true,false
I01968,mining,small,MA,hot,medium,3-shift,Compactor,pro,liquid,IP54,65,paid-social,dach,service,/spec-sheets,desktop,guided,none,pooled,false,true,1,,11600,2024-08-07,false,true
I01969,mining,large,ES,hot,medium,2-shift,Conveyor,industrial,liquid,IP54,90,distributor-ME,middle-east,uptime,/case-studies,desktop,guided,standard,dedicated,false,false,1,,54300,2025-04-11,false,true
I01970,logistics,mid,MA,hot,medium,1-shift,Conveyor,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/case-studies,tablet,on-site,none,pooled,false,true,1,,7900,2025-04-27,false,true
I01971,logistics,large,MA,hot,high,2-shift,Compactor,pro,liquid,IP54,65,referral,iberia,price,/contact,desktop,self,standard,dedicated,false,false,0,4,58000,2025-03-08,false,true
I01972,construction,mid,DE,hot,medium,1-shift,Sorter,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/case-studies,tablet,on-site,standard,dedicated,true,false,1,,11550,2025-05-24,false,true
I01973,mining,small,SE,temperate,high,2-shift,Lifter,consumer,active,IP65,35,paid-social,benelux,durability,/contact,tablet,on-site,standard,dedicated,true,false,1,,22500,2025-03-03,false,true
I01974,food,small,AE,hot,medium,3-shift,Loader,consumer,passive,IP66,35,referral,nordics,uptime,/spec-sheets,mobile,on-site,standard,pooled,true,true,4,,8500,2024-11-04,true,false
I01975,logistics,small,MA,hot,low,1-shift,Conveyor,pro,active,IP65,65,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,none,pooled,false,false,0,4,23400,2024-12-10,false,true
I01976,food,small,MA,hot,high,2-shift,Hoist,consumer,active,IP66,35,referral,benelux,price,/case-studies,desktop,self,premium,pooled,false,false,0,,3850,2024-09-08,true,false
I01977,food,small,SA,temperate,medium,3-shift,Loader,consumer,passive,IP66,35,referral,benelux,price,/products,desktop,guided,standard,pooled,false,true,2,5,4250,2025-03-14,false,true
I01978,logistics,mid,SA,hot,low,1-shift,Sorter,pro,passive,IP54,65,search,benelux,durability,/spec-sheets,desktop,self,standard,dedicated,true,false,2,,23700,2025-03-30,false,true
I01979,logistics,small,FI,temperate,low,1-shift,Loader,industrial,liquid,IP65,90,search,benelux,durability,/products,desktop,guided,none,dedicated,false,false,0,4,53700,2024-11-13,false,true
I01980,logistics,large,MA,hot,medium,1-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,guided,premium,dedicated,false,false,0,4,81000,2024-04-07,false,true
I01981,food,small,MA,hot,low,3-shift,Conveyor,consumer,active,IP54,35,trade-fair,dach,uptime,/spec-sheets,mobile,on-site,standard,pooled,false,true,3,2,4100,2024-11-17,true,false
I01982,mining,small,SE,arctic,high,2-shift,Compactor,pro,liquid,IP54,65,search,iberia,service,/products,mobile,guided,standard,dedicated,false,false,0,,58000,2024-11-23,false,true
I01983,mining,large,ES,temperate,medium,1-shift,Compactor,pro,active,IP65,65,search,benelux,durability,/spec-sheets,tablet,self,none,pooled,false,false,0,,11600,2024-10-18,false,true
I01984,construction,small,SA,hot,medium,1-shift,Conveyor,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/pricing,mobile,self,none,pooled,false,true,1,,12300,2024-03-04,true,false
I01985,construction,small,ES,hot,medium,1-shift,Sorter,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/case-studies,desktop,guided,premium,pooled,true,false,1,,11550,2025-06-10,false,true
I01986,food,large,MA,hot,low,2-shift,Sorter,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/case-studies,desktop,guided,premium,pooled,true,true,2,1,7600,2024-11-14,false,true
I01987,food,mid,DE,temperate,low,3-shift,Conveyor,pro,active,IP65,65,paid-social,iberia,service,/case-studies,mobile,on-site,none,pooled,true,true,1,,23400,2025-01-11,true,false
I01988,logistics,mid,ES,hot,high,1-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/contact,mobile,guided,none,pooled,true,true,2,,12300,2024-09-15,true,false
I01989,logistics,small,NO,temperate,high,1-shift,Hoist,pro,passive,IP66,65,referral,nordics,uptime,/pricing,desktop,on-site,none,pooled,false,false,0,,23500,2024-07-14,false,true
