action_id,customer,install,lever,choice,ts
A005665,K0335,I01417,sku_quoted,P036,2025-02-23
A005666,K0335,I01417,commissioning,guided,2025-02-23
A005667,K0335,I01417,service_plan,none,2025-02-23
A005668,K0335,I01417,support_tier,pooled,2025-02-23
A005669,K0036,I01418,sku_quoted,P017,2025-02-19
A005670,K0036,I01418,commissioning,guided,2025-02-19
A005671,K0036,I01418,service_plan,standard,2025-02-19
A005672,K0036,I01418,support_tier,dedicated,2025-02-19
A005673,K0018,I01419,sku_quoted,P026,2025-06-20
A005674,K0018,I01419,commissioning,guided,2025-06-20
A005675,K0018,I01419,service_plan,premium,2025-06-20
A005676,K0018,I01419,support_tier,pooled,2025-06-20
A005677,K0360,I01420,sku_quoted,P008,2024-05-12
A005678,K0360,I01420,commissioning,self,2024-05-12
A005679,K0360,I01420,service_plan,none,2024-05-12
A005680,K0360,I01420,support_tier,pooled,2024-05-12
A005681,K0236,I01421,sku_quoted,P033,2024-09-28
A005682,K0236,I01421,commissioning,guided,2024-09-28
A005683,K0236,I01421,service_plan,standard,2024-09-28
A005684,K0236,I01421,support_tier,pooled,2024-09-28
A005685,K0235,I01422,sku_quoted,P018,2025-03-28
A005686,K0235,I01422,commissioning,self,2025-03-28
A005687,K0235,I01422,service_plan,none,2025-03-28
A005688,K0235,I01422,support_tier,dedicated,2025-03-28
A005689,K0422,I01423,sku_quoted,P041,2025-04-13
A005690,K0422,I01423,commissioning,on-site,2025-04-13
A005691,K0422,I01423,service_plan,standard,2025-04-13
A005692,K0422,I01423,support_tier,pooled,2025-04-13
A005693,K0100,I01424,sku_quoted,P023,2025-03-08
A005694,K0100,I01424,commissioning,guided,2025-03-08
A005695,K0100,I01424,service_plan,premium,2025-03-08
A005696,K0100,I01424,support_tier,pooled,2025-03-08
A005697,K0291,I01425,sku_quoted,P033,2025-05-18
A005698,K0291,I01425,commissioning,guided,2025-05-18
A005699,K0291,I01425,service_plan,none,2025-05-18
A005700,K0291,I01425,support_tier,pooled,2025-05-18
A005701,K0355,I01426,sku_quoted,P021,2024-10-31
A005702,K0355,I01426,commissioning,guided,2024-10-31
A005703,K0355,I01426,service_plan,standard,2024-10-31
A005704,K0355,I01426,support_tier,dedicated,2024-10-31
A005705,K0108,I01427,sku_quoted,P032,2025-02-16
A005706,K0108,I01427,commissioning,on-site,2025-02-16
A005707,K0108,I01427,service_plan,none,2025-02-16
A005708,K0108,I01427,support_tier,pooled,2025-02-16
A005709,K0069,I01428,sku_quoted,P038,2024-04-15
A005710,K0069,I01428,commissioning,guided,2024-04-15
A005711,K0069,I01428,service_plan,premium,2024-04-15
A005712,K0069,I01428,support_tier,dedicated,2024-04-15
A005713,K0466,I01429,sku_quoted,P017,2024-08-24
A005714,K0466,I01429,commissioning,on-site,2024-08-24
A005715,K0466,I01429,service_plan,none,2024-08-24
A005716,K0466,I01429,support_tier,pooled,2024-08-24
A005717,K0036,I01430,sku_quoted,P039,2025-03-09
A005718,K0036,I01430,commissioning,self,2025-03-09
A005719,K0036,I01430,service_plan,none,2025-03-09
A005720,K0036,I01430,support_tier,pooled,2025-03-09
A005721,K0072,I01431,sku_quoted,P022,2024-05-30
A005722,K0072,I01431,commissioning,guided,2024-05-30
A005723,K0072,I01431,service_plan,standard,2024-05-30
A005724,K0072,I01431,support_tier,pooled,2024-05-30
A005725,K0183,I01432,sku_quoted,P027,2024-06-03
A005726,K0183,I01432,commissioning,self,2024-06-03
A005727,K0183,I01432,service_plan,standard,2024-06-03
A005728,K0183,I01432,support_tier,dedicated,2024-06-03
A005729,K0142,I01433,sku_quoted,P002,2025-07-11
A005730,K0142,I01433,commissioning,on-site,2025-07-11
A005731,K0142,I01433,service_plan,none,2025-07-11
A005732,K0142,I01433,support_tier,pooled,2025-07-11
A005733,K0238,I01434,sku_quoted,P031,2025-08-03
A005734,K0238,I01434,commissioning,self,2025-08-03
A005735,K0238,I01434,service_plan,none,2025-08-03
A005736,K0238,I01434,support_tier,dedicated,2025-08-03
A005737,K0326,I01435,sku_quoted,P038,2025-05-25
A005738,K0326,I01435,commissioning,on-site,2025-05-25
A005739,K0326,I01435,service_plan,standard,2025-05-25
A005740,K0326,I01435,support_tier,pooled,2025-05-25
A005741,K0341,I01436,sku_quoted,P019,2025-05-30
A005742,K0341,I01436,commissioning,on-site,2025-05-30
A005743,K0341,I01436,service_plan,premium,2025-05-30
A005744,K0341,I01436,support_tier,pooled,2025-05-30
A005745,K0326,I01437,sku_quoted,P013,2025-04-15
A005746,K0326,I01437,commissioning,guided,2025-04-15
A005747,K0326,I01437,service_plan,standard,2025-04-15
A005748,K0326,I01437,support_tier,pooled,2025-04-15
A005749,K0350,I01438,sku_quoted,P015,2024-07-19
A005750,K0350,I01438,commissioning,self,2024-07-19
A005751,K0350,I01438,service_plan,standard,2024-07-19
A005752,K0350,I01438,support_tier,pooled,2024-07-19
A005753,K0146,I01439,sku_quoted,P025,2024-07-28
A005754,K0146,I01439,commissioning,self,2024-07-28
A005755,K0146,I01439,service_plan,standard,2024-07-28
A005756,K0146,I01439,support_tier,dedicated,2024-07-28
A005757,K0265,I01440,sku_quoted,P019,2024-08-30
A005758,K0265,I01440,commissioning,on-site,2024-08-30
A005759,K0265,I01440,service_plan,standard,2024-08-30
A005760,K0265,I01440,support_tier,dedicated,2024-08-30
A005761,K0180,I01441,sku_quoted,P037,2025-02-16
A005762,K0180,I01441,commissioning,self,2025-02-16
A005763,K0180,I01441,service_plan,standard,2025-02-16
A005764,K0180,I01441,support_tier,pooled,2025-02-16
A005765,K0080,I01442,sku_quoted,P036,2025-04-18
A005766,K0080,I01442,commissioning,guided,2025-04-18
A005767,K0080,I01442,service_plan,premium,2025-04-18
A005768,K0080,I01442,support_tier,pooled,2025-04-18
A005769,K0137,I01443,sku_quoted,P011,2024-03-28
A005770,K0137,I01443,commissioning,self,2024-03-28
A005771,K0137,I01443,service_plan,premium,2024-03-28
A005772,K0137,I01443,support_tier,dedicated,2024-03-28
A005773,K0063,I01444,sku_quoted,P001,2024-11-26
A005774,K0063,I01444,commissioning,guided,2024-11-26
A005775,K0063,I01444,service_plan,standard,2024-11-26
A005776,K0063,I01444,support_tier,pooled,2024-11-26
A005777,K0227,I01445,sku_quoted,P010,2024-07-13
A005778,K0227,I01445,commissioning,guided,2024-07-13
A005779,K0227,I01445,service_plan,standard,2024-07-13
A005780,K0227,I01445,support_tier,dedicated,2024-07-13
A005781,K0220,I01446,sku_quoted,P020,2024-08-26
A005782,K0220,I01446,commissioning,self,2024-08-26
A005783,K0220,I01446,service_plan,standard,2024-08-26
A005784,K0220,I01446,support_tier,pooled,2024-08-26
A005785,K0272,I01447,sku_quoted,P013,2024-12-24
A005786,K0272,I01447,commissioning,guided,2024-12-24
A005787,K0272,I01447,service_plan,premium,2024-12-24
A005788,K0272,I01447,support_tier,pooled,2024-12-24
A005789,K0068,I01448,sku_quoted,P006,2024-04-30
A005790,K0068,I01448,commissioning,guided,2024-04-30
A005791,K0068,I01448,service_plan,none,2024-04-30
A005792,K0068,I01448,support_tier,dedicated,2024-04-30
A005793,K0511,I01449,sku_quoted,P003,2025-05-03
A005794,K0511,I01449,commissioning,on-site,2025-05-03
A005795,K0511,I01449,service_plan,none,2025-05-03
A005796,K0511,I01449,support_tier,dedicated,2025-05-03
A005797,K0447,I01450,sku_quoted,P002,2025-03-23
A005798,K0447,I01450,commissioning,guided,2025-03-23
A005799,K0447,I01450,service_plan,premium,2025-03-23
A005800,K0447,I01450,support_tier,dedicated,2025-03-23
A005801,K0450,I01451,sku_quoted,P021,2024-07-13
A005802,K0450,I01451,commissioning,on-site,2024-07-13
A005803,K0450,I01451,service_plan,standard,2024-07-13
A005804,K0450,I01451,support_tier,pooled,2024-07-13
A005805,K0456,I01452,sku_quoted,P039,2025-05-31
A005806,K0456,I01452,commissioning,guided,2025-05-31
A005807,K0456,I01452,service_plan,standard,2025-05-31
A005808,K0456,I01452,support_tier,pooled,2025-05-31
A005809,K0245,I01453,sku_quoted,P022,2024-04-27
A005810,K0245,I01453,commissioning,guided,2024-04-27
A005811,K0245,I01453,service_plan,none,2024-04-27
A005812,K0245,I01453,support_tier,pooled,2024-04-27
A005813,K0332,I01454,sku_quoted,P015,2024-03-25
A005814,K0332,I01454,commissioning,self,2024-03-25
A005815,K0332,I01454,service_plan,none,2024-03-25
A005816,K0332,I01454,support_tier,pooled,2024-03-25
A005817,K0247,I01455,sku_quoted,P020,2024-04-15
A005818,K0247,I01455,commissioning,on-site,2024-04-15
A005819,K0247,I01455,service_plan,standard,2024-04-15
A005820,K0247,I01455,support_tier,dedicated,2024-04-15
A005821,K0281,I01456,sku_quoted,P016,2024-05-08
A005822,K0281,I01456,commissioning,on-site,2024-05-08
A005823,K0281,I01456,service_plan,premium,2024-05-08
A005824,K0281,I01456,support_tier,pooled,2024-05-08
A005825,K0474,I01457,sku_quoted,P007,2024-04-30
A005826,K0474,I01457,commissioning,guided,2024-04-30
A005827,K0474,I01457,service_plan,none,2024-04-30
A005828,K0474,I01457,support_tier,pooled,2024-04-30
A005829,K0467,I01458,sku_quoted,P008,2024-02-15
A005830,K0467,I01458,commissioning,guided,2024-02-15
A005831,K0467,I01458,service_plan,none,2024-02-15
A005832,K0467,I01458,support_tier,dedicated,2024-02-15
A005833,K0451,I01459,sku_quoted,P016,2024-09-10
A005834,K0451,I01459,commissioning,guided,2024-09-10
A005835,K0451,I01459,service_plan,standard,2024-09-10
A005836,K0451,I01459,support_tier,pooled,2024-09-10
A005837,K0435,I01460,sku_quoted,P004,2025-02-07
A005838,K0435,I01460,commissioning,self,2025-02-07
A005839,K0435,I01460,service_plan,none,2025-02-07
A005840,K0435,I01460,support_tier,dedicated,2025-02-07
A005841,K0301,I01461,sku_quoted,P007,2025-01-27
A005842,K0301,I01461,commissioning,on-site,2025-01-27
A005843,K0301,I01461,service_plan,premium,2025-01-27
A005844,K0301,I01461,support_tier,dedicated,2025-01-27
A005845,K0106,I01462,sku_quoted,P021,2025-02-25
A005846,K0106,I01462,commissioning,self,2025-02-25
A005847,K0106,I01462,service_plan,premium,2025-02-25
A005848,K0106,I01462,support_tier,dedicated,2025-02-25
A005849,K0008,I01463,sku_quoted,P004,2025-06-17
A005850,K0008,I01463,commissioning,on-site,2025-06-17
A005851,K0008,I01463,service_plan,standard,2025-06-17
A005852,K0008,I01463,support_tier,dedicated,2025-06-17
A005853,K0451,I01464,sku_quoted,P002,2025-03-12
A005854,K0451,I01464,commissioning,guided,2025-03-12
A005855,K0451,I01464,service_plan,standard,2025-03-12
A005856,K0451,I01464,support_tier,pooled,2025-03-12
A005857,K0285,I01465,sku_quoted,P040,2025-05-08
A005858,K0285,I01465,commissioning,guided,2025-05-08
A005859,K0285,I01465,service_plan,standard,2025-05-08
A005860,K0285,I01465,support_tier,pooled,2025-05-08
A005861,K0297,I01466,sku_quoted,P025,2024-12-22
A005862,K0297,I01466,commissioning,on-site,2024-12-22
A005863,K0297,I01466,service_plan,standard,2024-12-22
A005864,K0297,I01466,support_tier,pooled,2024-12-22
A005865,K0516,I01467,sku_quoted,P019,2025-07-14
A005866,K0516,I01467,commissioning,guided,2025-07-14
A005867,K0516,I01467,service_plan,premium,2025-07-14
A005868,K0516,I01467,support_tier,dedicated,2025-07-14
A005869,K0181,I01468,sku_quoted,P005,2025-07-30
A005870,K0181,I01468,commissioning,self,2025-07-30
A005871,K0181,I01468,service_plan,premium,2025-07-30
A005872,K0181,I01468,support_tier,dedicated,2025-07-30
A005873,K0517,I01469,sku_quoted,P034,2024-07-21
A005874,K0517,I01469,commissioning,self,2024-07-21
A005875,K0517,I01469,service_plan,none,2024-07-21
A005876,K0517,I01469,support_tier,dedicated,2024-07-21
A005877,K0080,I01470,sku_quoted,P027,2024-09-04
A005878,K0080,I01470,commissioning,on-site,2024-09-04
A005879,K0080,I01470,service_plan,premium,2024-09-04
A005880,K0080,I01470,support_tier,dedicated,2024-09-04
A005881,K0218,I01471,sku_quoted,P041,2024-08-31
A005882,K0218,I01471,commissioning,guided,2024-08-31
A005883,K0218,I01471,service_plan,none,2024-08-31
A005884,K0218,I01471,support_tier,dedicated,2024-08-31
A005885,K0277,I01472,sku_quoted,P038,2025-05-17
A005886,K0277,I01472,commissioning,self,2025-05-17
A005887,K0277,I01472,service_plan,premium,2025-05-17
A005888,K0277,I01472,support_tier,dedicated,2025-05-17
A005889,K0266,I01473,sku_quoted,P041,2024-11-28
A005890,K0266,I01473,commissioning,guided,2024-11-28
A005891,K0266,I01473,service_plan,none,2024-11-28
A005892,K0266,I01473,support_tier,dedicated,2024-11-28
A005893,K0034,I01474,sku_quoted,P042,2025-03-19
A005894,K0034,I01474,commissioning,guided,2025-03-19
A005895,K0034,I01474,service_plan,standard,2025-03-19
A005896,K0034,I01474,support_tier,dedicated,2025-03-19
A005897,K0095,I01475,sku_quoted,P002,2025-04-16
A005898,K0095,I01475,commissioning,guided,2025-04-16
A005899,K0095,I01475,service_plan,none,2025-04-16
A005900,K0095,I01475,support_tier,pooled,2025-04-16
A005901,K0312,I01476,sku_quoted,P001,2025-05-01
A005902,K0312,I01476,commissioning,on-site,2025-05-01
A005903,K0312,I01476,service_plan,premium,2025-05-01
A005904,K0312,I01476,support_tier,pooled,2025-05-01
A005905,K0062,I01477,sku_quoted,P038,2024-08-27
A005906,K0062,I01477,commissioning,guided,2024-08-27
A005907,K0062,I01477,service_plan,premium,2024-08-27
A005908,K0062,I01477,support_tier,pooled,2024-08-27
A005909,K0473,I01478,sku_quoted,P036,2024-11-03
A005910,K0473,I01478,commissioning,guided,2024-11-03
A005911,K0473,I01478,service_plan,standard,2024-11-03
A005912,K0473,I01478,support_tier,pooled,2024-11-03
A005913,K0280,I01479,sku_quoted,P004,2024-12-10
A005914,K0280,I01479,commissioning,on-site,2024-12-10
A005915,K0280,I01479,service_plan,standard,2024-12-10
A005916,K0280,I01479,support_tier,pooled,2024-12-10
A005917,K0285,I01480,sku_quoted,P026,2025-02-08
A005918,K0285,I01480,commissioning,on-site,2025-02-08
A005919,K0285,I01480,service_plan,none,2025-02-08
A005920,K0285,I01480,support_tier,dedicated,2025-02-08
A005921,K0138,I01481,sku_quoted,P028,2024-03-05
A005922,K0138,I01481,commissioning,self,2024-03-05
A005923,K0138,I01481,service_plan,premium,2024-03-05
A005924,K0138,I01481,support_tier,dedicated,2024-03-05
A005925,K0519,I01482,sku_quoted,P013,2024-11-07
A005926,K0519,I01482,commissioning,guided,2024-11-07
A005927,K0519,I01482,service_plan,none,2024-11-07
A005928,K0519,I01482,support_tier,dedicated,2024-11-07
A005929,K0108,I01483,sku_quoted,P028,2024-04-18
A005930,K0108,I01483,commissioning,guided,2024-04-18
A005931,K0108,I01483,service_plan,premium,2024-04-18
A005932,K0108,I01483,support_tier,dedicated,2024-04-18
A005933,K0515,I01484,sku_quoted,P038,2024-04-30
A005934,K0515,I01484,commissioning,guided,2024-04-30
A005935,K0515,I01484,service_plan,none,2024-04-30
A005936,K0515,I01484,support_tier,dedicated,2024-04-30
A005937,K0380,I01485,sku_quoted,P030,2025-05-02
A005938,K0380,I01485,commissioning,on-site,2025-05-02
A005939,K0380,I01485,service_plan,none,2025-05-02
A005940,K0380,I01485,support_tier,pooled,2025-05-02
A005941,K0324,I01486,sku_quoted,P036,2024-12-15
A005942,K0324,I01486,commissioning,on-site,2024-12-15
A005943,K0324,I01486,service_plan,standard,2024-12-15
A005944,K0324,I01486,support_tier,pooled,2024-12-15
A005945,K0013,I01487,sku_quoted,P010,2024-07-10
A005946,K0013,I01487,commissioning,guided,2024-07-10
A005947,K0013,I01487,service_plan,standard,2024-07-10
A005948,K0013,I01487,support_tier,pooled,2024-07-10
A005949,K0335,I01488,sku_quoted,P029,2024-12-22
A005950,K0335,I01488,commissioning,on-site,2024-12-22
A005951,K0335,I01488,service_plan,standard,2024-12-22
A005952,K0335,I01488,support_tier,pooled,2024-12-22
A005953,K0137,I01489,sku_quoted,P026,2024-02-21
A005954,K0137,I01489,commissioning,self,2024-02-21
A005955,K0137,I01489,service_plan,none,2024-02-21
A005956,K0137,I01489,support_tier,dedicated,2024-02-21
A005957,K0132,I01490,sku_quoted,P007,2025-01-12
A005958,K0132,I01490,commissioning,guided,2025-01-12
A005959,K0132,I01490,service_plan,none,2025-01-12
A005960,K0132,I01490,support_tier,dedicated,2025-01-12
A005961,K0427,I01491,sku_quoted,P034,2024-08-01
A005962,K0427,I01491,commissioning,guided,2024-08-01
A005963,K0427,I01491,service_plan,none,2024-08-01
A005964,K0427,I01491,support_tier,dedicated,2024-08-01
A005965,K0231,I01492,sku_quoted,P009,2024-10-09
A005966,K0231,I01492,commissioning,on-site,2024-10-09
A005967,K0231,I01492,service_plan,premium,2024-10-09
A005968,K0231,I01492,support_tier,pooled,2024-10-09
A005969,K0074,I01493,sku_quoted,P018,2025-05-17
A005970,K0074,I01493,commissioning,on-site,2025-05-17
A005971,K0074,I01493,service_plan,standard,2025-05-17
A005972,K0074,I01493,support_tier,pooled,2025-05-17
A005973,K0456,I01494,sku_quoted,P039,2025-02-27
A005974,K0456,I01494,commissioning,on-site,2025-02-27
A005975,K0456,I01494,service_plan,none,2025-02-27
A005976,K0456,I01494,support_tier,pooled,2025-02-27
A005977,K0319,I01495,sku_quoted,P022,2025-06-07
A005978,K0319,I01495,commissioning,self,2025-06-07
A005979,K0319,I01495,service_plan,standard,2025-06-07
A005980,K0319,I01495,support_tier,pooled,2025-06-07
A005981,K0465,I01496,sku_quoted,P028,2024-02-17
A005982,K0465,I01496,commissioning,guided,2024-02-17
A005983,K0465,I01496,service_plan,none,2024-02-17
A005984,K0465,I01496,support_tier,dedicated,2024-02-17
A005985,K0501,I01497,sku_quoted,P030,2025-01-07
A005986,K0501,I01497,commissioning,self,2025-01-07
A005987,K0501,I01497,service_plan,standard,2025-01-07
A005988,K0501,I01497,support_tier,pooled,2025-01-07
A005989,K0140,I01498,sku_quoted,P028,2025-06-11
A005990,K0140,I01498,commissioning,on-site,2025-06-11
A005991,K0140,I01498,service_plan,none,2025-06-11
A005992,K0140,I01498,support_tier,dedicated,2025-06-11
A005993,K0165,I01499,sku_quoted,P038,2025-01-09
A005994,K0165,I01499,commissioning,self,2025-01-09
A005995,K0165,I01499,service_plan,standard,2025-01-09
A005996,K0165,I01499,support_tier,dedicated,2025-01-09
A005997,K0411,I01500,sku_quoted,P026,2024-03-14
A005998,K0411,I01500,commissioning,self,2024-03-14
A005999,K0411,I01500,service_plan,standard,2024-03-14
A006000,K0411,I01500,support_tier,pooled,2024-03-14
A006001,K0260,I01501,sku_quoted,P038,2025-04-19
A006002,K0260,I01501,commissioning,on-site,2025-04-19
A006003,K0260,I01501,service_plan,premium,2025-04-19
A006004,K0260,I01501,support_tier,pooled,2025-04-19
A006005,K0266,I01502,sku_quoted,P026,2024-08-20
A006006,K0266,I01502,commissioning,self,2024-08-20
A006007,K0266,I01502,service_plan,none,2024-08-20
A006008,K0266,I01502,support_tier,dedicated,2024-08-20
A006009,K0117,I01503,sku_quoted,P021,2025-06-30
A006010,K0117,I01503,commissioning,guided,2025-06-30
A006011,K0117,I01503,service_plan,standard,2025-06-30
A006012,K0117,I01503,support_tier,pooled,2025-06-30
A006013,K0478,I01504,sku_quoted,P008,2024-06-09
A006014,K0478,I01504,commissioning,guided,2024-06-09
A006015,K0478,I01504,service_plan,standard,2024-06-09
A006016,K0478,I01504,support_tier,pooled,2024-06-09
A006017,K0214,I01505,sku_quoted,P038,2025-02-12
