event_id,customer,session,install,type,page,body,value,ts
V016672,K0124,E01699,I01699,spec_download,,,,2025-01-21
V016673,K0124,E01699,I01699,quote_request,,,,2025-01-26
V016674,K0124,E01699,I01699,purchase,,,12300,2025-02-16
V016675,K0124,E01699,I01699,install,,,,2025-03-18
V016676,K0124,E01699,I01699,reorder,,,,2026-04-22
V016677,K0112,E01700,I01700,ad_click,/contact,,,2024-01-18
V016678,K0112,E01700,I01700,page_view,/contact,,,2024-01-19
V016679,K0112,E01700,I01700,page_view,/pricing,,,2024-01-20
V016680,K0112,E01700,I01700,quote_request,,,,2024-01-27
V016681,K0112,E01700,I01700,purchase,,,81450,2024-02-17
V016682,K0112,E01700,I01700,install,,,,2024-03-18
V016683,K0112,E01700,I01700,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-03-22
V016684,K0112,E01700,I01700,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-03-22
V016685,K0112,E01700,I01700,lapse,,,,2025-04-22
V016686,K0513,E01701,I01701,ad_click,/contact,,,2024-05-20
V016687,K0513,E01701,I01701,page_view,/products,,,2024-05-21
V016688,K0513,E01701,I01701,page_view,/spec-sheets,,,2024-05-22
V016689,K0513,E01701,I01701,page_view,/contact,,,2024-05-23
V016690,K0513,E01701,I01701,spec_download,,,,2024-05-24
V016691,K0513,E01701,I01701,quote_request,,,,2024-05-29
V016692,K0513,E01701,I01701,purchase,,,23200,2024-06-19
V016693,K0513,E01701,I01701,install,,,,2024-07-19
V016694,K0513,E01701,I01701,reorder,,,,2025-08-23
V016695,K0307,E01702,I01702,ad_click,/products,,,2025-01-22
V016696,K0307,E01702,I01702,page_view,/pricing,,,2025-01-23
V016697,K0307,E01702,I01702,spec_download,,,,2025-01-26
V016698,K0307,E01702,I01702,quote_request,,,,2025-01-31
V016699,K0307,E01702,I01702,purchase,,,23700,2025-02-21
V016700,K0307,E01702,I01702,install,,,,2025-03-23
V016701,K0307,E01702,I01702,reorder,,,,2026-04-27
V016702,K0181,E01703,I01703,ad_click,/spec-sheets,,,2024-06-25
V016703,K0181,E01703,I01703,page_view,/case-studies,,,2024-06-26
V016704,K0181,E01703,I01703,page_view,/spec-sheets,,,2024-06-27
V016705,K0181,E01703,I01703,quote_request,,,,2024-07-04
V016706,K0181,E01703,I01703,purchase,,,11600,2024-07-25
V016707,K0181,E01703,I01703,install,,,,2024-08-24
V016708,K0181,E01703,I01703,lapse,,,,2025-09-28
V016709,K0035,E01704,I01704,ad_click,/contact,,,2024-01-16
V016710,K0035,E01704,I01704,page_view,/case-studies,,,2024-01-17
V016711,K0035,E01704,I01704,page_view,/case-studies,,,2024-01-18
V016712,K0035,E01704,I01704,spec_download,,,,2024-01-20
V016713,K0035,E01704,I01704,quote_request,,,,2024-01-25
V016714,K0035,E01704,I01704,purchase,,,11200,2024-02-15
V016715,K0035,E01704,I01704,install,,,,2024-03-16
V016716,K0035,E01704,I01704,reorder,,,,2025-04-20
V016717,K0071,E01705,I01705,ad_click,/pricing,,,2024-02-01
V016718,K0071,E01705,I01705,page_view,/products,,,2024-02-02
V016719,K0071,E01705,I01705,spec_download,,,,2024-02-05
V016720,K0071,E01705,I01705,quote_request,,,,2024-02-10
V016721,K0071,E01705,I01705,purchase,,,3850,2024-03-02
V016722,K0071,E01705,I01705,install,,,,2024-04-01
V016723,K0071,E01705,I01705,lapse,,,,2025-05-06
V016724,K0192,E01706,I01706,ad_click,/pricing,,,2025-04-26
V016725,K0192,E01706,I01706,page_view,/pricing,,,2025-04-27
V016726,K0192,E01706,I01706,page_view,/products,,,2025-04-28
V016727,K0192,E01706,I01706,spec_download,,,,2025-04-30
V016728,K0192,E01706,I01706,quote_request,,,,2025-05-05
V016729,K0192,E01706,I01706,purchase,,,11700,2025-05-26
V016730,K0192,E01706,I01706,install,,,,2025-06-25
V016731,K0192,E01706,I01706,ticket_open,,"wrong operating mode selected, user error, showed the team the correct sequence",,2025-10-28
V016732,K0192,E01706,I01706,lapse,,,,2026-07-30
V016733,K0439,E01707,I01707,ad_click,/pricing,,,2024-06-12
V016734,K0439,E01707,I01707,page_view,/case-studies,,,2024-06-13
V016735,K0439,E01707,I01707,spec_download,,,,2024-06-16
V016736,K0439,E01707,I01707,quote_request,,,,2024-06-21
V016737,K0439,E01707,I01707,purchase,,,53700,2024-07-12
V016738,K0439,E01707,I01707,install,,,,2024-08-11
V016739,K0439,E01707,I01707,reorder,,,,2025-09-15
V016740,K0171,E01708,I01708,ad_click,/pricing,,,2025-02-10
V016741,K0171,E01708,I01708,page_view,/case-studies,,,2025-02-11
V016742,K0171,E01708,I01708,spec_download,,,,2025-02-14
V016743,K0171,E01708,I01708,quote_request,,,,2025-02-19
V016744,K0171,E01708,I01708,purchase,,,23000,2025-03-12
V016745,K0171,E01708,I01708,install,,,,2025-04-11
V016746,K0171,E01708,I01708,fault_report,,"drive wear and vibration, continuous three shift operation since install",,2026-01-25
V016747,K0171,E01708,I01708,ticket_open,,"drive wear and vibration, continuous three shift operation since install",,2026-01-25
V016748,K0171,E01708,I01708,feedback_given,,support took days to come back to us while the line was stopped,,2026-08-24
V016749,K0171,E01708,I01708,reorder,,,,2026-05-16
V016750,K0394,E01709,I01709,ad_click,/products,,,2024-11-24
V016751,K0394,E01709,I01709,page_view,/case-studies,,,2024-11-25
V016752,K0394,E01709,I01709,page_view,/pricing,,,2024-11-26
V016753,K0394,E01709,I01709,quote_request,,,,2024-12-03
V016754,K0394,E01709,I01709,purchase,,,22500,2024-12-24
V016755,K0394,E01709,I01709,install,,,,2025-01-23
V016756,K0394,E01709,I01709,fault_report,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2025-08-28
V016757,K0394,E01709,I01709,ticket_open,,"belt slippage and wear, machine never idles, wear parts replaced twice",,2025-08-28
V016758,K0394,E01709,I01709,fault_report,,"drive wear and vibration, continuous three shift operation since install",,2025-07-01
V016759,K0394,E01709,I01709,ticket_open,,"drive wear and vibration, continuous three shift operation since install",,2025-07-01
V016760,K0394,E01709,I01709,lapse,,,,2026-02-27
V016761,K0067,E01710,I01710,ad_click,/case-studies,,,2024-03-22
V016762,K0067,E01710,I01710,page_view,/case-studies,,,2024-03-23
V016763,K0067,E01710,I01710,page_view,/case-studies,,,2024-03-24
V016764,K0067,E01710,I01710,quote_request,,,,2024-03-31
V016765,K0067,E01710,I01710,purchase,,,11750,2024-04-21
V016766,K0067,E01710,I01710,install,,,,2024-05-21
V016767,K0067,E01710,I01710,fault_report,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2025-02-12
V016768,K0067,E01710,I01710,ticket_open,,"overheating during afternoon peak, thermal protection engaged, cooling fins caked",,2025-02-12
V016769,K0067,E01710,I01710,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2024-08-03
V016770,K0067,E01710,I01710,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2024-08-03
V016771,K0067,E01710,I01710,reorder,,,,2025-06-25
V016772,K0105,E01711,I01711,ad_click,/case-studies,,,2024-08-28
V016773,K0105,E01711,I01711,page_view,/contact,,,2024-08-29
V016774,K0105,E01711,I01711,quote_request,,,,2024-09-06
V016775,K0105,E01711,I01711,purchase,,,11600,2024-09-27
V016776,K0105,E01711,I01711,install,,,,2024-10-27
V016777,K0105,E01711,I01711,reorder,,,,2025-12-01
V016778,K0223,E01712,I01712,ad_click,/contact,,,2024-03-02
V016779,K0223,E01712,I01712,page_view,/contact,,,2024-03-03
V016780,K0223,E01712,I01712,page_view,/pricing,,,2024-03-04
V016781,K0223,E01712,I01712,page_view,/contact,,,2024-03-05
V016782,K0223,E01712,I01712,spec_download,,,,2024-03-06
V016783,K0223,E01712,I01712,quote_request,,,,2024-03-11
V016784,K0223,E01712,I01712,purchase,,,54200,2024-04-01
V016785,K0223,E01712,I01712,install,,,,2024-05-01
V016786,K0223,E01712,I01712,reorder,,,,2025-06-05
V016787,K0060,E01713,I01713,ad_click,/spec-sheets,,,2024-11-02
V016788,K0060,E01713,I01713,page_view,/case-studies,,,2024-11-03
V016789,K0060,E01713,I01713,page_view,/spec-sheets,,,2024-11-04
V016790,K0060,E01713,I01713,page_view,/pricing,,,2024-11-05
V016791,K0060,E01713,I01713,quote_request,,,,2024-11-11
V016792,K0060,E01713,I01713,purchase,,,11600,2024-12-02
V016793,K0060,E01713,I01713,install,,,,2025-01-01
V016794,K0060,E01713,I01713,reorder,,,,2026-02-05
V016795,K0131,E01714,I01714,ad_click,/pricing,,,2024-03-20
V016796,K0131,E01714,I01714,page_view,/spec-sheets,,,2024-03-21
V016797,K0131,E01714,I01714,page_view,/contact,,,2024-03-22
V016798,K0131,E01714,I01714,spec_download,,,,2024-03-24
V016799,K0131,E01714,I01714,quote_request,,,,2024-03-29
V016800,K0131,E01714,I01714,purchase,,,11600,2024-04-19
V016801,K0131,E01714,I01714,install,,,,2024-05-19
V016802,K0131,E01714,I01714,ticket_open,,"operator loaded above rated capacity, retrained the crew, no defect found",,2025-06-29
V016803,K0131,E01714,I01714,reorder,,,,2025-06-23
V016804,K0474,E01715,I01715,ad_click,/contact,,,2024-07-05
V016805,K0474,E01715,I01715,page_view,/case-studies,,,2024-07-06
V016806,K0474,E01715,I01715,spec_download,,,,2024-07-09
V016807,K0474,E01715,I01715,quote_request,,,,2024-07-14
V016808,K0474,E01715,I01715,purchase,,,11750,2024-08-04
V016809,K0474,E01715,I01715,install,,,,2024-09-03
V016810,K0474,E01715,I01715,fault_report,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-04-23
V016811,K0474,E01715,I01715,ticket_open,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-04-23
V016812,K0474,E01715,I01715,fault_report,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-08-13
V016813,K0474,E01715,I01715,ticket_open,,"unit shuts down midday, ambient 44C on the yard, thermal cutout trips repeatedly",,2025-08-13
V016814,K0474,E01715,I01715,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-02-21
V016815,K0474,E01715,I01715,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-02-21
V016816,K0474,E01715,I01715,feedback_given,,"too much downtime in hot weather, we lost a shift to it",,2025-08-08
V016817,K0474,E01715,I01715,reorder,,,,2025-10-08
V016818,K0485,E01716,I01716,ad_click,/pricing,,,2025-03-28
V016819,K0485,E01716,I01716,page_view,/pricing,,,2025-03-29
V016820,K0485,E01716,I01716,page_view,/spec-sheets,,,2025-03-30
V016821,K0485,E01716,I01716,page_view,/spec-sheets,,,2025-03-31
V016822,K0485,E01716,I01716,spec_download,,,,2025-04-01
V016823,K0485,E01716,I01716,quote_request,,,,2025-04-06
V016824,K0485,E01716,I01716,purchase,,,11600,2025-04-27
V016825,K0485,E01716,I01716,install,,,,2025-05-27
V016826,K0485,E01716,I01716,lapse,,,,2026-07-01
V016827,K0454,E01717,I01717,ad_click,/pricing,,,2024-11-13
V016828,K0454,E01717,I01717,page_view,/products,,,2024-11-14
V016829,K0454,E01717,I01717,quote_request,,,,2024-11-22
V016830,K0454,E01717,I01717,purchase,,,27100,2024-12-13
V016831,K0454,E01717,I01717,install,,,,2025-01-12
V016832,K0454,E01717,I01717,feedback_given,,"runs well, uptime has been excellent since commissioning",,2025-06-13
V016833,K0454,E01717,I01717,reorder,,,,2026-02-16
V016834,K0472,E01718,I01718,ad_click,/spec-sheets,,,2024-02-29
V016835,K0472,E01718,I01718,page_view,/products,,,2024-03-01
V016836,K0472,E01718,I01718,page_view,/pricing,,,2024-03-02
V016837,K0472,E01718,I01718,page_view,/products,,,2024-03-03
V016838,K0472,E01718,I01718,quote_request,,,,2024-03-09
V016839,K0472,E01718,I01718,purchase,,,35550,2024-03-30
V016840,K0472,E01718,I01718,install,,,,2024-04-29
V016841,K0472,E01718,I01718,ticket_open,,"control board error code 21, replaced the relay, fault cleared",,2024-09-27
V016842,K0472,E01718,I01718,feedback_given,,"no complaints, the line has kept pace all quarter",,2024-10-12
V016843,K0472,E01718,I01718,reorder,,,,2025-06-03
V016844,K0036,E01719,I01719,ad_click,/case-studies,,,2024-06-07
V016845,K0036,E01719,I01719,page_view,/contact,,,2024-06-08
V016846,K0036,E01719,I01719,spec_download,,,,2024-06-11
V016847,K0036,E01719,I01719,quote_request,,,,2024-06-16
V016848,K0036,E01719,I01719,purchase,,,27000,2024-07-07
V016849,K0036,E01719,I01719,install,,,,2024-08-06
V016850,K0036,E01719,I01719,ticket_open,,"guard interlock left open, machine correctly refused to start, user error",,2024-10-28
V016851,K0036,E01719,I01719,reorder,,,,2025-09-10
V016852,K0080,E01720,I01720,ad_click,/products,,,2024-08-06
V016853,K0080,E01720,I01720,page_view,/case-studies,,,2024-08-07
V016854,K0080,E01720,I01720,page_view,/products,,,2024-08-08
V016855,K0080,E01720,I01720,page_view,/case-studies,,,2024-08-09
V016856,K0080,E01720,I01720,quote_request,,,,2024-08-15
V016857,K0080,E01720,I01720,purchase,,,23500,2024-09-05
V016858,K0080,E01720,I01720,install,,,,2024-10-05
V016859,K0080,E01720,I01720,feedback_given,,"solid machine, support answered quickly when we asked",,2025-10-01
V016860,K0080,E01720,I01720,reorder,,,,2025-11-09
V016861,K0277,E01721,I01721,ad_click,/products,,,2024-08-24
V016862,K0277,E01721,I01721,page_view,/spec-sheets,,,2024-08-25
V016863,K0277,E01721,I01721,page_view,/products,,,2024-08-26
V016864,K0277,E01721,I01721,page_view,/spec-sheets,,,2024-08-27
V016865,K0277,E01721,I01721,quote_request,,,,2024-09-02
V016866,K0277,E01721,I01721,purchase,,,35250,2024-09-23
V016867,K0277,E01721,I01721,install,,,,2024-10-23
V016868,K0277,E01721,I01721,feedback_given,,"no complaints, the line has kept pace all quarter",,2025-09-23
V016869,K0277,E01721,I01721,reorder,,,,2025-11-27
V016870,K0509,E01722,I01722,ad_click,/contact,,,2025-03-21
V016871,K0509,E01722,I01722,page_view,/contact,,,2025-03-22
V016872,K0509,E01722,I01722,spec_download,,,,2025-03-25
V016873,K0509,E01722,I01722,quote_request,,,,2025-03-30
V016874,K0509,E01722,I01722,purchase,,,11300,2025-04-20
V016875,K0509,E01722,I01722,install,,,,2025-05-20
V016876,K0509,E01722,I01722,reorder,,,,2026-06-24
V016877,K0511,E01723,I01723,ad_click,/spec-sheets,,,2024-11-17
V016878,K0511,E01723,I01723,page_view,/products,,,2024-11-18
V016879,K0511,E01723,I01723,page_view,/pricing,,,2024-11-19
V016880,K0511,E01723,I01723,spec_download,,,,2024-11-21
V016881,K0511,E01723,I01723,quote_request,,,,2024-11-26
V016882,K0511,E01723,I01723,purchase,,,4100,2024-12-17
V016883,K0511,E01723,I01723,install,,,,2025-01-16
V016884,K0511,E01723,I01723,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-05-14
V016885,K0511,E01723,I01723,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-05-14
V016886,K0511,E01723,I01723,fault_report,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-10-25
V016887,K0511,E01723,I01723,ticket_open,,"recurring overheat alarm, heat soak in the enclosure, thermal derate all afternoon",,2025-10-25
V016888,K0511,E01723,I01723,fault_report,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-10-29
V016889,K0511,E01723,I01723,ticket_open,,"thermal shutdown again at 41C ambient, passive cooling cannot keep up in summer",,2025-10-29
V016890,K0511,E01723,I01723,reorder,,,,2026-02-20
V016891,K0146,E01724,I01724,ad_click,/spec-sheets,,,2025-04-29
V016892,K0146,E01724,I01724,page_view,/products,,,2025-04-30
V016893,K0146,E01724,I01724,page_view,/contact,,,2025-05-01
V016894,K0146,E01724,I01724,spec_download,,,,2025-05-03
V016895,K0146,E01724,I01724,quote_request,,,,2025-05-08
V016896,K0146,E01724,I01724,purchase,,,34800,2025-05-29
V016897,K0146,E01724,I01724,install,,,,2025-06-28
V016898,K0146,E01724,I01724,fault_report,,"excessive wear on rollers, unit running 24h, duty cycle far above rating",,2025-10-14
V016899,K0146,E01724,I01724,ticket_open,,"excessive wear on rollers, unit running 24h, duty cycle far above rating",,2025-10-14
V016900,K0146,E01724,I01724,reorder,,,,2026-08-02
V016901,K0291,E01725,I01725,ad_click,/case-studies,,,2025-03-17
V016902,K0291,E01725,I01725,page_view,/case-studies,,,2025-03-18
V016903,K0291,E01725,I01725,page_view,/contact,,,2025-03-19
V016904,K0291,E01725,I01725,quote_request,,,,2025-03-26
V016905,K0291,E01725,I01725,purchase,,,34800,2025-04-16
V016906,K0291,E01725,I01725,install,,,,2025-05-16
V016907,K0291,E01725,I01725,ticket_open,,"guard interlock left open, machine correctly refused to start, user error",,2025-08-11
V016908,K0291,E01725,I01725,feedback_given,,"reliable so far, operators like the controls",,2026-06-05
V016909,K0291,E01725,I01725,reorder,,,,2026-06-20
V016910,K0389,E01726,I01726,ad_click,/case-studies,,,2024-11-27
V016911,K0389,E01726,I01726,page_view,/pricing,,,2024-11-28
V016912,K0389,E01726,I01726,spec_download,,,,2024-12-01
V016913,K0389,E01726,I01726,quote_request,,,,2024-12-06
V016914,K0389,E01726,I01726,purchase,,,34500,2024-12-27
V016915,K0389,E01726,I01726,install,,,,2025-01-26
V016916,K0389,E01726,I01726,fault_report,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-08-26
V016917,K0389,E01726,I01726,ticket_open,,"machine stops when ambient climbs, thermal fault logged, restarts after cooling",,2025-08-26
V016918,K0389,E01726,I01726,reorder,,,,2026-03-02
V016919,K0009,E01727,I01727,ad_click,/pricing,,,2024-03-16
V016920,K0009,E01727,I01727,page_view,/contact,,,2024-03-17
V016921,K0009,E01727,I01727,page_view,/pricing,,,2024-03-18
V016922,K0009,E01727,I01727,page_view,/contact,,,2024-03-19
V016923,K0009,E01727,I01727,spec_download,,,,2024-03-20
