session_id,campaign,customer,landing_page,device,ts
E02972,C0103,K0366,/pricing,desktop,2024-11-21
E02973,C0400,K0465,/pricing,desktop,2025-05-29
E02974,C0403,K0351,/products,tablet,2024-02-17
E02975,C0303,K0317,/spec-sheets,desktop,2024-12-01
E02976,C0204,K0360,/spec-sheets,desktop,2025-06-01
E02977,C0203,K0431,/spec-sheets,mobile,2025-01-06
E02978,C0200,K0142,/case-studies,mobile,2024-12-09
E02979,C0201,K0512,/pricing,tablet,2024-03-21
E02980,C0002,K0405,/spec-sheets,desktop,2024-10-29
E02981,C0101,K0089,/products,mobile,2024-12-19
E02982,C0303,K0065,/products,desktop,2024-06-01
E02983,C0402,K0284,/case-studies,tablet,2025-01-27
E02984,C0203,K0387,/products,desktop,2025-05-28
E02985,C0001,K0379,/pricing,desktop,2024-08-14
E02986,C0103,K0124,/pricing,desktop,2024-12-24
E02987,C0004,K0509,/pricing,mobile,2024-07-04
E02988,C0403,K0330,/pricing,desktop,2025-03-20
E02989,C0303,K0501,/contact,mobile,2024-02-23
E02990,C0303,K0363,/pricing,desktop,2024-09-24
E02991,C0401,K0452,/products,desktop,2024-12-20
E02992,C0100,K0312,/spec-sheets,mobile,2025-03-20
E02993,C0101,K0491,/spec-sheets,mobile,2025-03-18
E02994,C0202,K0050,/pricing,desktop,2024-01-09
E02995,C0303,K0422,/case-studies,desktop,2024-10-15
E02996,C0202,K0375,/case-studies,desktop,2024-07-04
E02997,C0303,K0327,/case-studies,desktop,2025-06-06
E02998,C0000,K0144,/contact,mobile,2024-12-10
E02999,C0104,K0067,/contact,desktop,2025-01-23
E03000,C0303,K0473,/pricing,desktop,2024-04-28
